"","Predator","Prey"
"1386","Mergellus albellus","Hyla savignyi"
"1387","Mergellus albellus","Pelobates cultripes"
"1388","Mergellus albellus","Pelobates fuscus"
"1389","Mergellus albellus","Pelobates syriacus"
"1390","Mergellus albellus","Pelodytes caucasicus"
"1391","Mergellus albellus","Pelodytes ibericus"
"1392","Mergellus albellus","Pelodytes punctatus"
"1393","Mergellus albellus","Rana arvalis"
"1394","Mergellus albellus","Pelophylax bedriagae"
"1395","Mergellus albellus","Pelophylax bergeri"
"1396","Mergellus albellus","Pelophylax cerigensis"
"1397","Mergellus albellus","Pelophylax cretensis"
"1398","Mergellus albellus","Rana dalmatina"
"1399","Mergellus albellus","Pelophylax epeiroticus"
"1400","Mergellus albellus","Pelophylax lessonae"
"1401","Mergellus albellus","Rana graeca"
"1402","Mergellus albellus","Rana iberica"
"1403","Mergellus albellus","Rana italica"
"1404","Mergellus albellus","Pelophylax kurtmuelleri"
"1405","Mergellus albellus","Rana latastei"
"1406","Mergellus albellus","Rana macrocnemis"
"1407","Mergellus albellus","Pelophylax perezi"
"1408","Mergellus albellus","Rana pyrenaica"
"1409","Mergellus albellus","Pelophylax ridibundus"
"1410","Mergellus albellus","Pelophylax shqipericus"
"1411","Mergellus albellus","Rana tavasensis"
"1412","Mergellus albellus","Rana temporaria"
"1413","Mergellus albellus","Pelophylax caralitanus"
"1414","Mergellus albellus","Bufotes boulengeri"
"1415","Mergellus albellus","Bufotes variabilis"
"1416","Mergus serrator","Rana arvalis"
"1417","Mergus serrator","Rana dalmatina"
"1418","Mergus serrator","Rana graeca"
"1419","Mergus serrator","Rana iberica"
"1420","Mergus serrator","Rana italica"
"1421","Mergus serrator","Rana latastei"
"1422","Mergus serrator","Rana macrocnemis"
"1423","Mergus serrator","Rana pyrenaica"
"1424","Mergus serrator","Rana tavasensis"
"1425","Mergus serrator","Rana temporaria"
"1426","Mergus merganser","Rana arvalis"
"1427","Mergus merganser","Rana dalmatina"
"1428","Mergus merganser","Rana graeca"
"1429","Mergus merganser","Rana iberica"
"1430","Mergus merganser","Rana italica"
"1431","Mergus merganser","Rana latastei"
"1432","Mergus merganser","Rana macrocnemis"
"1433","Mergus merganser","Rana pyrenaica"
"1434","Mergus merganser","Rana tavasensis"
"1435","Mergus merganser","Rana temporaria"
"1436","Pernis apivorus","Columba palumbus"
"1437","Pernis apivorus","Prunella modularis"
"1438","Pernis apivorus","Turdus merula"
"1439","Pernis apivorus","Turdus pilaris"
"1440","Pernis apivorus","Turdus philomelos"
"1441","Pernis apivorus","Muscicapa striata"
"1442","Haliaeetus albicilla","Gavia stellata"
"1443","Haliaeetus albicilla","Gavia arctica"
"1444","Haliaeetus albicilla","Gavia immer"
"1445","Haliaeetus albicilla","Gavia adamsii"
"1446","Haliaeetus albicilla","Tachybaptus ruficollis"
"1447","Haliaeetus albicilla","Podiceps cristatus"
"1448","Haliaeetus albicilla","Podiceps grisegena"
"1449","Haliaeetus albicilla","Podiceps auritus"
"1450","Haliaeetus albicilla","Podiceps nigricollis"
"1451","Haliaeetus albicilla","Morus bassanus"
"1452","Haliaeetus albicilla","Phalacrocorax carbo"
"1453","Haliaeetus albicilla","Phalacrocorax aristotelis"
"1454","Haliaeetus albicilla","Phalacrocorax pygmaeus"
"1455","Haliaeetus albicilla","Ardea cinerea"
"1456","Haliaeetus albicilla","Ardea purpurea"
"1457","Haliaeetus albicilla","Ardea alba"
"1458","Haliaeetus albicilla","Egretta garzetta"
"1459","Haliaeetus albicilla","Ardeola ralloides"
"1460","Haliaeetus albicilla","Bubulcus ibis"
"1461","Haliaeetus albicilla","Nycticorax nycticorax"
"1462","Haliaeetus albicilla","Ixobrychus minutus"
"1463","Haliaeetus albicilla","Botaurus stellaris"
"1464","Haliaeetus albicilla","Plegadis falcinellus"
"1465","Haliaeetus albicilla","Platalea leucorodia"
"1466","Haliaeetus albicilla","Phoenicopterus roseus"
"1467","Haliaeetus albicilla","Cygnus olor"
"1468","Haliaeetus albicilla","Cygnus cygnus"
"1469","Haliaeetus albicilla","Cygnus columbianus"
"1470","Haliaeetus albicilla","Anser fabalis"
"1471","Haliaeetus albicilla","Anser brachyrhynchus"
"1472","Haliaeetus albicilla","Anser albifrons"
"1473","Haliaeetus albicilla","Anser erythropus"
"1474","Haliaeetus albicilla","Anser anser"
"1475","Haliaeetus albicilla","Branta leucopsis"
"1476","Haliaeetus albicilla","Branta bernicla"
"1477","Haliaeetus albicilla","Tadorna ferruginea"
"1478","Haliaeetus albicilla","Tadorna tadorna"
"1479","Haliaeetus albicilla","Anas penelope"
"1480","Haliaeetus albicilla","Anas strepera"
"1481","Haliaeetus albicilla","Anas crecca"
"1482","Haliaeetus albicilla","Anas platyrhynchos"
"1483","Haliaeetus albicilla","Anas acuta"
"1484","Haliaeetus albicilla","Anas querquedula"
"1485","Haliaeetus albicilla","Anas clypeata"
"1486","Haliaeetus albicilla","Marmaronetta angustirostris"
"1487","Haliaeetus albicilla","Netta rufina"
"1488","Haliaeetus albicilla","Aythya ferina"
"1489","Haliaeetus albicilla","Aythya nyroca"
"1490","Haliaeetus albicilla","Aythya fuligula"
"1491","Haliaeetus albicilla","Aythya marila"
"1492","Haliaeetus albicilla","Somateria mollissima"
"1493","Haliaeetus albicilla","Somateria spectabilis"
"1494","Haliaeetus albicilla","Polysticta stelleri"
"1495","Haliaeetus albicilla","Histrionicus histrionicus"
"1496","Haliaeetus albicilla","Clangula hyemalis"
"1497","Haliaeetus albicilla","Melanitta nigra"
"1498","Haliaeetus albicilla","Melanitta fusca"
"1499","Haliaeetus albicilla","Bucephala clangula"
"1500","Haliaeetus albicilla","Bucephala islandica"
"1501","Haliaeetus albicilla","Mergellus albellus"
"1502","Haliaeetus albicilla","Mergus serrator"
"1503","Haliaeetus albicilla","Mergus merganser"
"1504","Haliaeetus albicilla","Oxyura leucocephala"
"1505","Haliaeetus albicilla","Lagopus lagopus"
"1506","Haliaeetus albicilla","Lagopus muta"
"1507","Haliaeetus albicilla","Rallus aquaticus"
"1508","Haliaeetus albicilla","Crex crex"
"1509","Haliaeetus albicilla","Porzana parva"
"1510","Haliaeetus albicilla","Porzana pusilla"
"1511","Haliaeetus albicilla","Porzana porzana"
"1512","Haliaeetus albicilla","Porphyrio porphyrio"
"1513","Haliaeetus albicilla","Gallinula chloropus"
"1514","Haliaeetus albicilla","Fulica cristata"
"1515","Haliaeetus albicilla","Fulica atra"
"1516","Haliaeetus albicilla","Scolopax rusticola"
"1517","Haliaeetus albicilla","Lymnocryptes minimus"
"1518","Haliaeetus albicilla","Gallinago stenura"
"1519","Haliaeetus albicilla","Gallinago media"
"1520","Haliaeetus albicilla","Gallinago gallinago"
"1521","Haliaeetus albicilla","Limosa limosa"
"1522","Haliaeetus albicilla","Limosa lapponica"
"1523","Haliaeetus albicilla","Numenius phaeopus"
"1524","Haliaeetus albicilla","Numenius arquata"
"1525","Haliaeetus albicilla","Tringa erythropus"
"1526","Haliaeetus albicilla","Tringa totanus"
"1527","Haliaeetus albicilla","Tringa stagnatilis"
"1528","Haliaeetus albicilla","Tringa nebularia"
"1529","Haliaeetus albicilla","Tringa ochropus"
"1530","Haliaeetus albicilla","Tringa glareola"
"1531","Haliaeetus albicilla","Xenus cinereus"
"1532","Haliaeetus albicilla","Actitis hypoleucos"
"1533","Haliaeetus albicilla","Arenaria interpres"
"1534","Haliaeetus albicilla","Calidris canutus"
"1535","Haliaeetus albicilla","Calidris alba"
"1536","Haliaeetus albicilla","Calidris minuta"
"1537","Haliaeetus albicilla","Calidris temminckii"
"1538","Haliaeetus albicilla","Calidris melanotos"
"1539","Haliaeetus albicilla","Calidris alpina"
"1540","Haliaeetus albicilla","Calidris maritima"
"1541","Haliaeetus albicilla","Limicola falcinellus"
"1542","Haliaeetus albicilla","Philomachus pugnax"
"1543","Haliaeetus albicilla","Phalaropus lobatus"
"1544","Haliaeetus albicilla","Phalaropus fulicarius"
"1545","Haliaeetus albicilla","Stercorarius skua"
"1546","Haliaeetus albicilla","Stercorarius pomarinus"
"1547","Haliaeetus albicilla","Stercorarius parasiticus"
"1548","Haliaeetus albicilla","Stercorarius longicaudus"
"1549","Haliaeetus albicilla","Larus canus"
"1550","Haliaeetus albicilla","Ichthyaetus audouinii"
"1551","Haliaeetus albicilla","Larus marinus"
"1552","Haliaeetus albicilla","Larus hyperboreus"
"1553","Haliaeetus albicilla","Larus glaucoides"
"1554","Haliaeetus albicilla","Larus argentatus"
"1555","Haliaeetus albicilla","Larus fuscus"
"1556","Haliaeetus albicilla","Larus cachinnans"
"1557","Haliaeetus albicilla","Larus armenicus"
"1558","Haliaeetus albicilla","Ichthyaetus ichthyaetus"
"1559","Haliaeetus albicilla","Chroicocephalus genei"
"1560","Haliaeetus albicilla","Ichthyaetus melanocephalus"
"1561","Haliaeetus albicilla","Hydrocoloeus minutus"
"1562","Haliaeetus albicilla","Pagophila eburnea"
"1563","Haliaeetus albicilla","Xema sabini"
"1564","Haliaeetus albicilla","Rissa tridactyla"
"1565","Haliaeetus albicilla","Alle alle"
"1566","Haliaeetus albicilla","Uria aalge"
"1567","Haliaeetus albicilla","Uria lomvia"
"1568","Haliaeetus albicilla","Alca torda"
"1569","Haliaeetus albicilla","Cepphus grylle"
"1570","Haliaeetus albicilla","Fratercula arctica"
"1571","Neophron percnopterus","Pelecanus onocrotalus"
"1572","Neophron percnopterus","Pelecanus crispus"
"1573","Neophron percnopterus","Gypaetus barbatus"
"1574","Circaetus gallicus","Crex crex"
"1575","Circus aeruginosus","Tachybaptus ruficollis"
"1576","Circus aeruginosus","Podiceps cristatus"
"1577","Circus aeruginosus","Podiceps grisegena"
"1578","Circus aeruginosus","Podiceps auritus"
"1579","Circus aeruginosus","Podiceps nigricollis"
"1580","Circus aeruginosus","Ixobrychus minutus"
"1581","Circus aeruginosus","Branta leucopsis"
"1582","Circus aeruginosus","Branta bernicla"
"1583","Circus aeruginosus","Tadorna ferruginea"
"1584","Circus aeruginosus","Tadorna tadorna"
"1585","Circus aeruginosus","Anas penelope"
"1586","Circus aeruginosus","Anas strepera"
"1587","Circus aeruginosus","Anas crecca"
"1588","Circus aeruginosus","Anas platyrhynchos"
"1589","Circus aeruginosus","Anas acuta"
"1590","Circus aeruginosus","Anas querquedula"
"1591","Circus aeruginosus","Anas clypeata"
"1592","Circus aeruginosus","Marmaronetta angustirostris"
"1593","Circus aeruginosus","Netta rufina"
"1594","Circus aeruginosus","Aythya ferina"
"1595","Circus aeruginosus","Aythya nyroca"
"1596","Circus aeruginosus","Aythya fuligula"
"1597","Circus aeruginosus","Aythya marila"
"1598","Circus aeruginosus","Somateria mollissima"
"1599","Circus aeruginosus","Somateria spectabilis"
"1600","Circus aeruginosus","Polysticta stelleri"
"1601","Circus aeruginosus","Histrionicus histrionicus"
"1602","Circus aeruginosus","Clangula hyemalis"
"1603","Circus aeruginosus","Melanitta nigra"
"1604","Circus aeruginosus","Melanitta fusca"
"1605","Circus aeruginosus","Bucephala clangula"
"1606","Circus aeruginosus","Bucephala islandica"
"1607","Circus aeruginosus","Mergellus albellus"
"1608","Circus aeruginosus","Mergus serrator"
"1609","Circus aeruginosus","Mergus merganser"
"1610","Circus aeruginosus","Oxyura leucocephala"
"1611","Circus aeruginosus","Phasianus colchicus"
"1612","Circus aeruginosus","Rallus aquaticus"
"1613","Circus aeruginosus","Crex crex"
"1614","Circus aeruginosus","Porzana parva"
"1615","Circus aeruginosus","Porzana pusilla"
"1616","Circus aeruginosus","Porzana porzana"
"1617","Circus aeruginosus","Porphyrio porphyrio"
"1618","Circus aeruginosus","Gallinula chloropus"
"1619","Circus aeruginosus","Fulica cristata"
"1620","Circus aeruginosus","Fulica atra"
"1621","Circus aeruginosus","Haematopus ostralegus"
"1622","Circus aeruginosus","Himantopus himantopus"
"1623","Circus aeruginosus","Recurvirostra avosetta"
"1624","Circus aeruginosus","Vanellus vanellus"
"1625","Circus aeruginosus","Pluvialis squatarola"
"1626","Circus aeruginosus","Tringa erythropus"
"1627","Circus aeruginosus","Tringa totanus"
"1628","Circus aeruginosus","Tringa stagnatilis"
"1629","Circus aeruginosus","Tringa nebularia"
"1630","Circus aeruginosus","Tringa ochropus"
"1631","Circus aeruginosus","Tringa glareola"
"1632","Circus aeruginosus","Xenus cinereus"
"1633","Circus aeruginosus","Gelochelidon nilotica"
"1634","Circus aeruginosus","Thalasseus sandvicensis"
"1635","Circus aeruginosus","Sterna hirundo"
"1636","Circus aeruginosus","Sternula albifrons"
"1637","Circus aeruginosus","Chlidonias hybrida"
"1638","Circus aeruginosus","Chlidonias leucopterus"
"1639","Circus aeruginosus","Chlidonias niger"
"1640","Circus aeruginosus","Ammomanes deserti"
"1641","Circus aeruginosus","Melanocorypha calandra"
"1642","Circus aeruginosus","Melanocorypha bimaculata"
"1643","Circus aeruginosus","Melanocorypha leucoptera"
"1644","Circus aeruginosus","Calandrella brachydactyla"
"1645","Circus aeruginosus","Calandrella rufescens"
"1646","Circus aeruginosus","Calandrella cheleensis"
"1647","Circus aeruginosus","Chersophilus duponti"
"1648","Circus aeruginosus","Galerida cristata"
"1649","Circus aeruginosus","Lullula arborea"
"1650","Circus aeruginosus","Alauda arvensis"
"1651","Circus aeruginosus","Eremophila alpestris"
"1652","Circus aeruginosus","Motacilla alba"
"1653","Circus aeruginosus","Motacilla citreola"
"1654","Circus aeruginosus","Motacilla flava"
"1655","Circus aeruginosus","Motacilla cinerea"
"1656","Circus aeruginosus","Cisticola juncidis"
"1657","Circus aeruginosus","Prinia gracilis"
"1658","Circus aeruginosus","Cettia cetti"
"1659","Circus aeruginosus","Locustella lanceolata"
"1660","Circus aeruginosus","Locustella naevia"
"1661","Circus aeruginosus","Locustella fluviatilis"
"1662","Circus aeruginosus","Locustella luscinioides"
"1663","Circus aeruginosus","Acrocephalus melanopogon"
"1664","Circus aeruginosus","Acrocephalus paludicola"
"1665","Circus aeruginosus","Acrocephalus schoenobaenus"
"1666","Circus aeruginosus","Acrocephalus agricola"
"1667","Circus aeruginosus","Acrocephalus scirpaceus"
"1668","Circus aeruginosus","Acrocephalus dumetorum"
"1669","Circus aeruginosus","Acrocephalus palustris"
"1670","Circus aeruginosus","Acrocephalus arundinaceus"
"1671","Circus aeruginosus","Emberiza schoeniclus"
"1672","Circus aeruginosus","Galerida theklae"
"1673","Circus aeruginosus","Vanellus gregarius"
"1674","Circus pygargus","Alectoris graeca"
"1675","Circus pygargus","Alectoris chukar"
"1676","Circus pygargus","Alectoris barbara"
"1677","Circus pygargus","Alectoris rufa"
"1678","Circus pygargus","Ammoperdix griseogularis"
"1679","Circus pygargus","Perdix perdix"
"1680","Circus pygargus","Coturnix coturnix"
"1681","Circus pygargus","Phasianus colchicus"
"1682","Circus pygargus","Ammomanes deserti"
"1683","Circus pygargus","Melanocorypha calandra"
"1684","Circus pygargus","Melanocorypha bimaculata"
"1685","Circus pygargus","Melanocorypha leucoptera"
"1686","Circus pygargus","Calandrella brachydactyla"
"1687","Circus pygargus","Calandrella rufescens"
"1688","Circus pygargus","Calandrella cheleensis"
"1689","Circus pygargus","Chersophilus duponti"
"1690","Circus pygargus","Galerida cristata"
"1691","Circus pygargus","Lullula arborea"
"1692","Circus pygargus","Alauda arvensis"
"1693","Circus pygargus","Eremophila alpestris"
"1694","Circus pygargus","Motacilla alba"
"1695","Circus pygargus","Motacilla citreola"
"1696","Circus pygargus","Motacilla flava"
"1697","Circus pygargus","Motacilla cinerea"
"1698","Circus pygargus","Anthus campestris"
"1699","Circus pygargus","Anthus berthelotii"
"1700","Circus pygargus","Anthus trivialis"
"1701","Circus pygargus","Anthus hodgsoni"
"1702","Circus pygargus","Anthus pratensis"
"1703","Circus pygargus","Anthus cervinus"
"1704","Circus pygargus","Anthus petrosus"
"1705","Circus pygargus","Anthus spinoletta"
"1706","Circus pygargus","Cisticola juncidis"
"1707","Circus pygargus","Prinia gracilis"
"1708","Circus pygargus","Emberiza citrinella"
"1709","Circus pygargus","Emberiza leucocephalos"
"1710","Circus pygargus","Emberiza cirlus"
"1711","Circus pygargus","Emberiza cia"
"1712","Circus pygargus","Emberiza buchanani"
"1713","Circus pygargus","Emberiza cineracea"
"1714","Circus pygargus","Emberiza hortulana"
"1715","Circus pygargus","Emberiza caesia"
"1716","Circus pygargus","Emberiza pusilla"
"1717","Circus pygargus","Emberiza rustica"
"1718","Circus pygargus","Emberiza aureola"
"1719","Circus pygargus","Emberiza melanocephala"
"1720","Circus pygargus","Emberiza bruniceps"
"1721","Circus pygargus","Emberiza pallasi"
"1722","Circus pygargus","Emberiza schoeniclus"
"1723","Circus pygargus","Emberiza calandra"
"1724","Circus pygargus","Galerida theklae"
"1725","Grus grus","Alytes cisternasii"
"1726","Grus grus","Alytes dickhilleni"
"1727","Grus grus","Alytes muletensis"
"1728","Grus grus","Alytes obstetricans"
"1729","Grus grus","Bombina bombina"
"1730","Grus grus","Bombina pachypus"
"1731","Grus grus","Bombina variegata"
"1732","Grus grus","Bufo bufo"
"1733","Grus grus","Epidalea calamita"
"1734","Grus grus","Bufo verrucosissimus"
"1735","Grus grus","Bufotes viridis"
"1736","Grus grus","Chioglossa lusitanica"
"1737","Grus grus","Discoglossus galganoi"
"1738","Grus grus","Discoglossus jeanneae"
"1739","Grus grus","Discoglossus montalentii"
"1740","Grus grus","Discoglossus pictus"
"1741","Grus grus","Discoglossus sardus"
"1742","Grus grus","Calotriton asper"
"1743","Grus grus","Euproctus montanus"
"1744","Grus grus","Euproctus platycephalus"
"1745","Grus grus","Hyla arborea"
"1746","Grus grus","Hyla intermedia"
"1747","Grus grus","Hyla meridionalis"
"1748","Grus grus","Hyla sarda"
"1749","Grus grus","Hyla savignyi"
"1750","Grus grus","Lyciasalamandra antalyana"
"1751","Grus grus","Lyciasalamandra atifi"
"1752","Grus grus","Lyciasalamandra billae"
"1753","Grus grus","Lyciasalamandra fazilae"
"1754","Grus grus","Lyciasalamandra flavimembris"
"1755","Grus grus","Lyciasalamandra helverseni"
"1756","Grus grus","Lyciasalamandra luschani"
"1757","Grus grus","Mertensiella caucasica"
"1758","Grus grus","Neurergus crocatus"
"1759","Grus grus","Neurergus strauchii"
"1760","Grus grus","Pelobates cultripes"
"1761","Grus grus","Pelobates fuscus"
"1762","Grus grus","Pelobates syriacus"
"1763","Grus grus","Pelodytes caucasicus"
"1764","Grus grus","Pelodytes ibericus"
"1765","Grus grus","Pelodytes punctatus"
"1766","Grus grus","Pleurodeles waltl"
"1767","Grus grus","Rana arvalis"
"1768","Grus grus","Pelophylax bedriagae"
"1769","Grus grus","Pelophylax bergeri"
"1770","Grus grus","Pelophylax cerigensis"
"1771","Grus grus","Pelophylax cretensis"
"1772","Grus grus","Rana dalmatina"
"1773","Grus grus","Pelophylax epeiroticus"
"1774","Grus grus","Pelophylax lessonae"
"1775","Grus grus","Rana graeca"
"1776","Grus grus","Rana iberica"
"1777","Grus grus","Rana italica"
"1778","Grus grus","Pelophylax kurtmuelleri"
"1779","Grus grus","Rana latastei"
"1780","Grus grus","Rana macrocnemis"
"1781","Grus grus","Pelophylax perezi"
"1782","Grus grus","Rana pyrenaica"
"1783","Grus grus","Pelophylax ridibundus"
"1784","Grus grus","Pelophylax shqipericus"
"1785","Grus grus","Rana tavasensis"
"1786","Grus grus","Rana temporaria"
"1787","Grus grus","Salamandra atra"
"1788","Grus grus","Salamandra corsica"
"1789","Grus grus","Salamandra infraimmaculata"
"1790","Grus grus","Salamandra lanzai"
"1791","Grus grus","Salamandra salamandra"
"1792","Grus grus","Salamandrella keyserlingii"
"1793","Grus grus","Salamandrina perspicillata"
"1794","Grus grus","Salamandrina terdigitata"
"1795","Grus grus","Ichthyosaura alpestris"
"1796","Grus grus","Lissotriton boscai"
"1797","Grus grus","Triturus carnifex"
"1798","Grus grus","Triturus cristatus"
"1799","Grus grus","Triturus dobrogicus"
"1800","Grus grus","Lissotriton helveticus"
"1801","Grus grus","Lissotriton italicus"
"1802","Grus grus","Triturus karelinii"
"1803","Grus grus","Triturus marmoratus"
"1804","Grus grus","Lissotriton montandoni"
"1805","Grus grus","Triturus pygmaeus"
"1806","Grus grus","Ommatotriton vittatus"
"1807","Grus grus","Lissotriton vulgaris"
"1808","Grus grus","Pelophylax caralitanus"
"1809","Grus grus","Ommatotriton ophryticus"
"1810","Grus grus","Calotriton arnoldi"
"1811","Grus grus","Bufotes boulengeri"
"1812","Grus grus","Bufotes variabilis"
"1813","Grus grus","Triturus macedonicus"
"1814","Grus grus","Coturnix coturnix"
"1815","Grus grus","Turnix sylvaticus"
"1816","Grus grus","Haematopus ostralegus"
"1817","Grus grus","Glareola pratincola"
"1818","Grus grus","Glareola nordmanni"
"1819","Grus grus","Vanellus vanellus"
"1820","Grus grus","Vanellus spinosus"
"1821","Grus grus","Vanellus indicus"
"1822","Grus grus","Vanellus leucurus"
"1823","Grus grus","Pluvialis apricaria"
"1824","Grus grus","Pluvialis squatarola"
"1825","Grus grus","Charadrius hiaticula"
"1826","Grus grus","Charadrius dubius"
"1827","Grus grus","Charadrius alexandrinus"
"1828","Grus grus","Charadrius leschenaultii"
"1829","Grus grus","Charadrius asiaticus"
"1830","Grus grus","Charadrius morinellus"
"1831","Grus grus","Scolopax rusticola"
"1832","Grus grus","Lymnocryptes minimus"
"1833","Grus grus","Gallinago stenura"
"1834","Grus grus","Gallinago media"
"1835","Grus grus","Gallinago gallinago"
"1836","Grus grus","Limosa limosa"
"1837","Grus grus","Limosa lapponica"
"1838","Grus grus","Numenius phaeopus"
"1839","Grus grus","Numenius arquata"
"1840","Grus grus","Tringa erythropus"
"1841","Grus grus","Tringa totanus"
"1842","Grus grus","Tringa stagnatilis"
"1843","Grus grus","Tringa nebularia"
"1844","Grus grus","Tringa ochropus"
"1845","Grus grus","Tringa glareola"
"1846","Grus grus","Xenus cinereus"
"1847","Grus grus","Actitis hypoleucos"
"1848","Grus grus","Arenaria interpres"
"1849","Grus grus","Calidris canutus"
"1850","Grus grus","Calidris alba"
"1851","Grus grus","Calidris minuta"
"1852","Grus grus","Calidris temminckii"
"1853","Grus grus","Calidris melanotos"
"1854","Grus grus","Calidris alpina"
"1855","Grus grus","Calidris maritima"
"1856","Grus grus","Limicola falcinellus"
"1857","Grus grus","Philomachus pugnax"
"1858","Grus grus","Phalaropus lobatus"
"1859","Grus grus","Phalaropus fulicarius"
"1860","Grus grus","Ammomanes deserti"
"1861","Grus grus","Melanocorypha calandra"
"1862","Grus grus","Melanocorypha bimaculata"
"1863","Grus grus","Melanocorypha leucoptera"
"1864","Grus grus","Calandrella brachydactyla"
"1865","Grus grus","Calandrella rufescens"
"1866","Grus grus","Calandrella cheleensis"
"1867","Grus grus","Chersophilus duponti"
"1868","Grus grus","Galerida cristata"
"1869","Grus grus","Lullula arborea"
"1870","Grus grus","Alauda arvensis"
"1871","Grus grus","Eremophila alpestris"
"1872","Grus grus","Motacilla alba"
"1873","Grus grus","Motacilla citreola"
"1874","Grus grus","Motacilla flava"
"1875","Grus grus","Motacilla cinerea"
"1876","Grus grus","Anthus campestris"
"1877","Grus grus","Anthus berthelotii"
"1878","Grus grus","Anthus trivialis"
"1879","Grus grus","Anthus hodgsoni"
"1880","Grus grus","Anthus pratensis"
"1881","Grus grus","Anthus cervinus"
"1882","Grus grus","Anthus petrosus"
"1883","Grus grus","Anthus spinoletta"
"1884","Grus grus","Cisticola juncidis"
"1885","Grus grus","Prinia gracilis"
"1886","Grus grus","Emberiza cirlus"
"1887","Grus grus","Emberiza schoeniclus"
"1888","Grus grus","Acanthis flammea"
"1889","Grus grus","Linaria cannabina"
"1890","Grus grus","Galerida theklae"
"1891","Grus grus","Vanellus gregarius"
"1892","Grus grus","Cursorius cursor"
"1893","Grus grus","Emys orbicularis"
"1894","Grus grus","Mauremys caspica"
"1895","Grus grus","Mauremys leprosa"
"1896","Grus grus","Mauremys rivulata"
"1897","Grus grus","Rafetus euphraticus"
"1898","Grus grus","Emys trinacris"
"1899","Grus grus","Trionyx triunguis"
"1900","Rallus aquaticus","Rallus aquaticus"
"1901","Rallus aquaticus","Porzana parva"
"1902","Rallus aquaticus","Porzana pusilla"
"1903","Rallus aquaticus","Porzana porzana"
"1904","Rallus aquaticus","Porphyrio porphyrio"
"1905","Rallus aquaticus","Gallinula chloropus"
"1906","Rallus aquaticus","Fulica cristata"
"1907","Rallus aquaticus","Fulica atra"
"1908","Rallus aquaticus","Himantopus himantopus"
"1909","Rallus aquaticus","Recurvirostra avosetta"
"1910","Rallus aquaticus","Tringa erythropus"
"1911","Rallus aquaticus","Actitis hypoleucos"
"1912","Rallus aquaticus","Gelochelidon nilotica"
"1913","Rallus aquaticus","Hydroprogne caspia"
"1914","Rallus aquaticus","Thalasseus bengalensis"
"1915","Rallus aquaticus","Thalasseus sandvicensis"
"1916","Rallus aquaticus","Sterna dougallii"
"1917","Rallus aquaticus","Sterna hirundo"
"1918","Rallus aquaticus","Sterna paradisaea"
"1919","Rallus aquaticus","Sternula albifrons"
"1920","Rallus aquaticus","Onychoprion fuscatus"
"1921","Rallus aquaticus","Chlidonias hybrida"
"1922","Rallus aquaticus","Chlidonias leucopterus"
"1923","Rallus aquaticus","Chlidonias niger"
"1924","Rallus aquaticus","Motacilla alba"
"1925","Rallus aquaticus","Motacilla citreola"
"1926","Rallus aquaticus","Motacilla flava"
"1927","Rallus aquaticus","Motacilla cinerea"
"1928","Rallus aquaticus","Cisticola juncidis"
"1929","Rallus aquaticus","Cettia cetti"
"1930","Rallus aquaticus","Locustella lanceolata"
"1931","Rallus aquaticus","Locustella naevia"
"1932","Rallus aquaticus","Locustella fluviatilis"
"1933","Rallus aquaticus","Locustella luscinioides"
"1934","Rallus aquaticus","Acrocephalus melanopogon"
"1935","Rallus aquaticus","Acrocephalus paludicola"
"1936","Rallus aquaticus","Acrocephalus schoenobaenus"
"1937","Rallus aquaticus","Acrocephalus agricola"
"1938","Rallus aquaticus","Acrocephalus scirpaceus"
"1939","Rallus aquaticus","Acrocephalus dumetorum"
"1940","Rallus aquaticus","Acrocephalus palustris"
"1941","Rallus aquaticus","Acrocephalus arundinaceus"
"1942","Porphyrio porphyrio","Rana arvalis"
"1943","Porphyrio porphyrio","Pelophylax bedriagae"
"1944","Porphyrio porphyrio","Pelophylax bergeri"
"1945","Porphyrio porphyrio","Pelophylax cerigensis"
"1946","Porphyrio porphyrio","Pelophylax cretensis"
"1947","Porphyrio porphyrio","Rana dalmatina"
"1948","Porphyrio porphyrio","Pelophylax epeiroticus"
"1949","Porphyrio porphyrio","Pelophylax lessonae"
"1950","Porphyrio porphyrio","Rana graeca"
"1951","Porphyrio porphyrio","Rana iberica"
"1952","Porphyrio porphyrio","Rana italica"
"1953","Porphyrio porphyrio","Pelophylax kurtmuelleri"
"1954","Porphyrio porphyrio","Rana latastei"
"1955","Porphyrio porphyrio","Rana macrocnemis"
"1956","Porphyrio porphyrio","Pelophylax perezi"
"1957","Porphyrio porphyrio","Rana pyrenaica"
"1958","Porphyrio porphyrio","Pelophylax ridibundus"
"1959","Porphyrio porphyrio","Pelophylax shqipericus"
"1960","Porphyrio porphyrio","Rana tavasensis"
"1961","Porphyrio porphyrio","Rana temporaria"
"1962","Porphyrio porphyrio","Pelophylax caralitanus"
"1963","Porphyrio porphyrio","Tachybaptus ruficollis"
"1964","Porphyrio porphyrio","Podiceps cristatus"
"1965","Porphyrio porphyrio","Podiceps grisegena"
"1966","Porphyrio porphyrio","Podiceps auritus"
"1967","Porphyrio porphyrio","Podiceps nigricollis"
"1968","Porphyrio porphyrio","Ardea purpurea"
"1969","Porphyrio porphyrio","Egretta garzetta"
"1970","Porphyrio porphyrio","Ardeola ralloides"
"1971","Porphyrio porphyrio","Bubulcus ibis"
