"","Predator","Prey"
"21325","Otus brucei","Rhodospiza obsoleta"
"21326","Otus brucei","Passer italiae"
"21327","Otus brucei","Passer domesticus"
"21328","Otus brucei","Passer hispaniolensis"
"21329","Otus brucei","Passer moabiticus"
"21330","Otus brucei","Passer montanus"
"21331","Otus brucei","Gymnoris xanthocollis"
"21332","Otus brucei","Petronia petronia"
"21333","Otus brucei","Carpospiza brachydactyla"
"21334","Otus brucei","Montifringilla nivalis"
"21335","Otus brucei","Galerida theklae"
"21336","Otus brucei","Fringilla teydea"
"21337","Otus brucei","Saxicola dacotiae"
"21338","Otus brucei","Barbastella barbastellus"
"21339","Otus brucei","Barbastella leucomelas"
"21340","Otus brucei","Eptesicus gobiensis"
"21341","Otus brucei","Eptesicus bottae"
"21342","Otus brucei","Eptesicus nilssonii"
"21343","Otus brucei","Eptesicus serotinus"
"21344","Otus brucei","Hypsugo savii"
"21345","Otus brucei","Meriones tamariscinus"
"21346","Otus brucei","Miniopterus fuliginosus"
"21347","Otus brucei","Miniopterus schreibersii"
"21348","Otus brucei","Mus macedonicus"
"21349","Otus brucei","Mus musculus"
"21350","Otus brucei","Mus spicilegus"
"21351","Otus brucei","Mus spretus"
"21352","Otus brucei","Myotis alcathoe"
"21353","Otus brucei","Myotis davidii"
"21354","Otus brucei","Myotis bechsteinii"
"21355","Otus brucei","Myotis blythii"
"21356","Otus brucei","Myotis brandtii"
"21357","Otus brucei","Myotis capaccinii"
"21358","Otus brucei","Myotis dasycneme"
"21359","Otus brucei","Myotis daubentonii"
"21360","Otus brucei","Myotis emarginatus"
"21361","Otus brucei","Myotis myotis"
"21362","Otus brucei","Myotis mystacinus"
"21363","Otus brucei","Myotis nattereri"
"21364","Otus brucei","Myotis nipalensis"
"21365","Otus brucei","Myotis punicus"
"21366","Otus brucei","Myotis schaubi"
"21367","Otus brucei","Nyctalus azoreum"
"21368","Otus brucei","Nyctalus lasiopterus"
"21369","Otus brucei","Nyctalus leisleri"
"21370","Otus brucei","Nyctalus noctula"
"21371","Otus brucei","Pipistrellus kuhlii"
"21372","Otus brucei","Pipistrellus maderensis"
"21373","Otus brucei","Pipistrellus nathusii"
"21374","Otus brucei","Pipistrellus pipistrellus"
"21375","Otus brucei","Pipistrellus pygmaeus"
"21376","Otus brucei","Plecotus auritus"
"21377","Otus brucei","Plecotus austriacus"
"21378","Otus brucei","Plecotus kolombatovici"
"21379","Otus brucei","Plecotus macrobullaris"
"21380","Otus brucei","Plecotus sardus"
"21381","Otus brucei","Plecotus teneriffae"
"21382","Otus brucei","Rhinolophus blasii"
"21383","Otus brucei","Rhinolophus euryale"
"21384","Otus brucei","Rhinolophus ferrumequinum"
"21385","Otus brucei","Rhinolophus hipposideros"
"21386","Otus brucei","Rhinolophus mehelyi"
"21387","Otus brucei","Vespertilio murinus"
"21388","Otus brucei","Eremias arguta"
"21389","Otus brucei","Eremias intermedia"
"21390","Otus brucei","Eremias pleskei"
"21391","Otus brucei","Eremias scripta"
"21392","Otus brucei","Eremias strauchi"
"21393","Otus brucei","Eremias suphani"
"21394","Otus brucei","Eremias persica"
"21395","Otus scops","Hyla arborea"
"21396","Otus scops","Hyla intermedia"
"21397","Otus scops","Hyla meridionalis"
"21398","Otus scops","Hyla sarda"
"21399","Otus scops","Hyla savignyi"
"21400","Otus scops","Rana arvalis"
"21401","Otus scops","Pelophylax bedriagae"
"21402","Otus scops","Pelophylax bergeri"
"21403","Otus scops","Pelophylax cerigensis"
"21404","Otus scops","Pelophylax cretensis"
"21405","Otus scops","Rana dalmatina"
"21406","Otus scops","Pelophylax epeiroticus"
"21407","Otus scops","Pelophylax lessonae"
"21408","Otus scops","Rana graeca"
"21409","Otus scops","Rana iberica"
"21410","Otus scops","Rana italica"
"21411","Otus scops","Pelophylax kurtmuelleri"
"21412","Otus scops","Rana latastei"
"21413","Otus scops","Rana macrocnemis"
"21414","Otus scops","Pelophylax perezi"
"21415","Otus scops","Rana pyrenaica"
"21416","Otus scops","Pelophylax ridibundus"
"21417","Otus scops","Pelophylax shqipericus"
"21418","Otus scops","Rana tavasensis"
"21419","Otus scops","Rana temporaria"
"21420","Otus scops","Pelophylax caralitanus"
"21421","Otus scops","Otus scops"
"21422","Otus scops","Ammomanes deserti"
"21423","Otus scops","Melanocorypha calandra"
"21424","Otus scops","Melanocorypha bimaculata"
"21425","Otus scops","Melanocorypha leucoptera"
"21426","Otus scops","Calandrella brachydactyla"
"21427","Otus scops","Calandrella rufescens"
"21428","Otus scops","Calandrella cheleensis"
"21429","Otus scops","Chersophilus duponti"
"21430","Otus scops","Galerida cristata"
"21431","Otus scops","Lullula arborea"
"21432","Otus scops","Alauda arvensis"
"21433","Otus scops","Eremophila alpestris"
"21434","Otus scops","Motacilla alba"
"21435","Otus scops","Motacilla citreola"
"21436","Otus scops","Motacilla flava"
"21437","Otus scops","Motacilla cinerea"
"21438","Otus scops","Anthus campestris"
"21439","Otus scops","Anthus berthelotii"
"21440","Otus scops","Anthus trivialis"
"21441","Otus scops","Anthus hodgsoni"
"21442","Otus scops","Anthus pratensis"
"21443","Otus scops","Anthus cervinus"
"21444","Otus scops","Anthus petrosus"
"21445","Otus scops","Anthus spinoletta"
"21446","Otus scops","Turdus iliacus"
"21447","Otus scops","Cisticola juncidis"
"21448","Otus scops","Prinia gracilis"
"21449","Otus scops","Phylloscopus collybita"
"21450","Otus scops","Sylvia atricapilla"
"21451","Otus scops","Sylvia borin"
"21452","Otus scops","Sylvia communis"
"21453","Otus scops","Sylvia curruca"
"21454","Otus scops","Sylvia nisoria"
"21455","Otus scops","Sylvia hortensis"
"21456","Otus scops","Sylvia ruppeli"
"21457","Otus scops","Sylvia cantillans"
"21458","Otus scops","Sylvia melanocephala"
"21459","Otus scops","Sylvia melanothorax"
"21460","Otus scops","Sylvia mystacea"
"21461","Otus scops","Sylvia conspicillata"
"21462","Otus scops","Sylvia undata"
"21463","Otus scops","Sylvia sarda"
"21464","Otus scops","Muscicapa striata"
"21465","Otus scops","Ficedula hypoleuca"
"21466","Otus scops","Ficedula albicollis"
"21467","Otus scops","Ficedula semitorquata"
"21468","Otus scops","Ficedula parva"
"21469","Otus scops","Erithacus rubecula"
"21470","Otus scops","Luscinia luscinia"
"21471","Otus scops","Luscinia megarhynchos"
"21472","Otus scops","Luscinia calliope"
"21473","Otus scops","Luscinia svecica"
"21474","Otus scops","Tarsiger cyanurus"
"21475","Otus scops","Irania gutturalis"
"21476","Otus scops","Erythropygia galactotes"
"21477","Otus scops","Phoenicurus ochruros"
"21478","Otus scops","Phoenicurus phoenicurus"
"21479","Otus scops","Saxicola rubetra"
"21480","Otus scops","Saxicola torquatus"
"21481","Otus scops","Oenanthe leucura"
"21482","Otus scops","Oenanthe oenanthe"
"21483","Otus scops","Oenanthe finschii"
"21484","Otus scops","Oenanthe pleschanka"
"21485","Otus scops","Oenanthe hispanica"
"21486","Otus scops","Oenanthe chrysopygia"
"21487","Otus scops","Oenanthe deserti"
"21488","Otus scops","Oenanthe cypriaca"
"21489","Otus scops","Oenanthe isabellina"
"21490","Otus scops","Aegithalos caudatus"
"21491","Otus scops","Poecile lugubris"
"21492","Otus scops","Poecile palustris"
"21493","Otus scops","Poecile montanus"
"21494","Otus scops","Poecile cinctus"
"21495","Otus scops","Periparus ater"
"21496","Otus scops","Lophophanes cristatus"
"21497","Otus scops","Parus major"
"21498","Otus scops","Cyanistes caeruleus"
"21499","Otus scops","Cyanistes cyanus"
"21500","Otus scops","Pastor roseus"
"21501","Otus scops","Sturnus vulgaris"
"21502","Otus scops","Sturnus unicolor"
"21503","Otus scops","Emberiza citrinella"
"21504","Otus scops","Emberiza leucocephalos"
"21505","Otus scops","Emberiza cirlus"
"21506","Otus scops","Emberiza cia"
"21507","Otus scops","Emberiza buchanani"
"21508","Otus scops","Emberiza cineracea"
"21509","Otus scops","Emberiza hortulana"
"21510","Otus scops","Emberiza caesia"
"21511","Otus scops","Emberiza pusilla"
"21512","Otus scops","Emberiza rustica"
"21513","Otus scops","Emberiza aureola"
"21514","Otus scops","Emberiza melanocephala"
"21515","Otus scops","Emberiza bruniceps"
"21516","Otus scops","Emberiza pallasi"
"21517","Otus scops","Emberiza schoeniclus"
"21518","Otus scops","Emberiza calandra"
"21519","Otus scops","Calcarius lapponicus"
"21520","Otus scops","Plectrophenax nivalis"
"21521","Otus scops","Fringilla coelebs"
"21522","Otus scops","Fringilla montifringilla"
"21523","Otus scops","Pinicola enucleator"
"21524","Otus scops","Carpodacus erythrinus"
"21525","Otus scops","Carpodacus rubicilla"
"21526","Otus scops","Loxia pytyopsittacus"
"21527","Otus scops","Loxia scotica"
"21528","Otus scops","Loxia curvirostra"
"21529","Otus scops","Loxia leucoptera"
"21530","Otus scops","Chloris chloris"
"21531","Otus scops","Acanthis flammea"
"21532","Otus scops","Acanthis hornemanni"
"21533","Otus scops","Spinus spinus"
"21534","Otus scops","Carduelis carduelis"
"21535","Otus scops","Linaria flavirostris"
"21536","Otus scops","Linaria cannabina"
"21537","Otus scops","Serinus pusillus"
"21538","Otus scops","Serinus serinus"
"21539","Otus scops","Serinus canaria"
"21540","Otus scops","Carduelis citrinella"
"21541","Otus scops","Pyrrhula pyrrhula"
"21542","Otus scops","Pyrrhula murina"
"21543","Otus scops","Coccothraustes coccothraustes"
"21544","Otus scops","Rhodopechys sanguineus"
"21545","Otus scops","Bucanetes githagineus"
"21546","Otus scops","Bucanetes mongolicus"
"21547","Otus scops","Rhodospiza obsoleta"
"21548","Otus scops","Passer italiae"
"21549","Otus scops","Passer domesticus"
"21550","Otus scops","Passer hispaniolensis"
"21551","Otus scops","Passer moabiticus"
"21552","Otus scops","Passer montanus"
"21553","Otus scops","Gymnoris xanthocollis"
"21554","Otus scops","Petronia petronia"
"21555","Otus scops","Carpospiza brachydactyla"
"21556","Otus scops","Montifringilla nivalis"
"21557","Otus scops","Galerida theklae"
"21558","Otus scops","Fringilla teydea"
"21559","Otus scops","Saxicola dacotiae"
"21560","Otus scops","Acomys cilicicus"
"21561","Otus scops","Acomys minous"
"21562","Otus scops","Acomys nesiotes"
"21563","Otus scops","Apodemus agrarius"
"21564","Otus scops","Apodemus alpicola"
"21565","Otus scops","Apodemus epimelas"
"21566","Otus scops","Apodemus flavicollis"
"21567","Otus scops","Apodemus hyrcanicus"
"21568","Otus scops","Apodemus mystacinus"
"21569","Otus scops","Apodemus ponticus"
"21570","Otus scops","Apodemus sylvaticus"
"21571","Otus scops","Apodemus uralensis"
"21572","Otus scops","Apodemus witherbyi"
"21573","Otus scops","Dipodillus dasyurus"
"21574","Otus scops","Meriones crassus"
"21575","Otus scops","Meriones dahli"
"21576","Otus scops","Meriones libycus"
"21577","Otus scops","Meriones meridianus"
"21578","Otus scops","Meriones persicus"
"21579","Otus scops","Meriones tamariscinus"
"21580","Otus scops","Meriones tristrami"
"21581","Otus scops","Meriones vinogradovi"
"21582","Otus scops","Micromys minutus"
"21583","Otus scops","Microtus agrestis"
"21584","Otus scops","Microtus anatolicus"
"21585","Otus scops","Microtus arvalis"
"21586","Otus scops","Microtus bavaricus"
"21587","Otus scops","Microtus brachycercus"
"21588","Otus scops","Microtus cabrerae"
"21589","Otus scops","Microtus daghestanicus"
"21590","Otus scops","Microtus dogramacii"
"21591","Otus scops","Microtus duodecimcostatus"
"21592","Otus scops","Microtus felteni"
"21593","Otus scops","Microtus gerbei"
"21594","Otus scops","Microtus gregalis"
"21595","Otus scops","Microtus guentheri"
"21596","Otus scops","Microtus levis"
"21597","Otus scops","Microtus liechtensteini"
"21598","Otus scops","Microtus lusitanicus"
"21599","Otus scops","Microtus majori"
"21600","Otus scops","Microtus middendorffi"
"21601","Otus scops","Microtus multiplex"
"21602","Otus scops","Microtus oeconomus"
"21603","Otus scops","Microtus savii"
"21604","Otus scops","Microtus schidlovskii"
"21605","Otus scops","Microtus socialis"
"21606","Otus scops","Microtus subterraneus"
"21607","Otus scops","Microtus tatricus"
"21608","Otus scops","Microtus thomasi"
"21609","Otus scops","Mus cypriacus"
"21610","Otus scops","Mus macedonicus"
"21611","Otus scops","Mus musculus"
"21612","Otus scops","Mus spicilegus"
"21613","Otus scops","Mus spretus"
"21614","Otus scops","Rhombomys opimus"
"21615","Otus scops","Tatera indica"
"21616","Otus scops","Algyroides fitzingeri"
"21617","Otus scops","Algyroides marchi"
"21618","Otus scops","Algyroides moreoticus"
"21619","Otus scops","Algyroides nigropunctatus"
"21620","Otus scops","Archaeolacerta bedriagae"
"21621","Otus scops","Darevskia alpina"
"21622","Otus scops","Darevskia armeniaca"
"21623","Otus scops","Darevskia bendimahiensis"
"21624","Otus scops","Darevskia brauneri"
"21625","Otus scops","Darevskia caucasica"
"21626","Otus scops","Darevskia clarkorum"
"21627","Otus scops","Darevskia daghestanica"
"21628","Otus scops","Darevskia dahli"
"21629","Otus scops","Darevskia derjugini"
"21630","Otus scops","Darevskia dryada"
"21631","Otus scops","Darevskia lindholmi"
"21632","Otus scops","Darevskia mixta"
"21633","Otus scops","Darevskia raddei"
"21634","Otus scops","Darevskia parvula"
"21635","Otus scops","Darevskia portschinskii"
"21636","Otus scops","Darevskia praticola"
"21637","Otus scops","Darevskia rostombekowi"
"21638","Otus scops","Darevskia rudis"
"21639","Otus scops","Darevskia sapphirina"
"21640","Otus scops","Darevskia saxicola"
"21641","Otus scops","Darevskia unisexualis"
"21642","Otus scops","Darevskia uzzelli"
"21643","Otus scops","Darevskia valentini"
"21644","Otus scops","Eremias arguta"
"21645","Otus scops","Eremias intermedia"
"21646","Otus scops","Eremias pleskei"
"21647","Otus scops","Eremias scripta"
"21648","Otus scops","Eremias strauchi"
"21649","Otus scops","Eremias suphani"
"21650","Otus scops","Hellenolacerta graeca"
"21651","Otus scops","Iberolacerta aranica"
"21652","Otus scops","Iberolacerta aurelioi"
"21653","Otus scops","Iberolacerta bonnali"
"21654","Otus scops","Iberolacerta cyreni"
"21655","Otus scops","Iberolacerta galani"
"21656","Otus scops","Iberolacerta horvathi"
"21657","Otus scops","Iberolacerta martinezricai"
"21658","Otus scops","Iberolacerta monticola"
"21659","Otus scops","Lacerta agilis"
"21660","Otus scops","Anatololacerta anatolica"
"21661","Otus scops","Apathya cappadocica"
"21662","Otus scops","Phoenicolacerta cyanisparsa"
"21663","Otus scops","Anatololacerta danfordi"
"21664","Otus scops","Teira dugesii"
"21665","Otus scops","Phoenicolacerta laevis"
"21666","Otus scops","Lacerta media"
"21667","Otus scops","Dinarolacerta mosorensis"
"21668","Otus scops","Dinarolacerta montenegrina"
"21669","Otus scops","Dalmatolacerta oxycephala"
"21670","Otus scops","Lacerta pamphylica"
"21671","Otus scops","Parvilacerta parva"
"21672","Otus scops","Lacerta schreiberi"
"21673","Otus scops","Lacerta strigata"
"21674","Otus scops","Lacerta trilineata"
"21675","Otus scops","Phoenicolacerta troodica"
"21676","Otus scops","Lacerta viridis"
"21677","Otus scops","Zootoca vivipara"
"21678","Otus scops","Ophisops elegans"
"21679","Otus scops","Iranolacerta brandtii"
"21680","Otus scops","Podarcis liolepis"
"21681","Otus scops","Podarcis bocagei"
"21682","Otus scops","Podarcis carbonelli"
"21683","Otus scops","Podarcis erhardii"
"21684","Otus scops","Podarcis filfolensis"
"21685","Otus scops","Podarcis gaigeae"
"21686","Otus scops","Podarcis hispanicus"
"21687","Otus scops","Podarcis lilfordi"
"21688","Otus scops","Podarcis melisellensis"
"21689","Otus scops","Podarcis milensis"
"21690","Otus scops","Podarcis muralis"
"21691","Otus scops","Podarcis peloponnesiacus"
"21692","Otus scops","Podarcis pityusensis"
"21693","Otus scops","Podarcis raffonei"
"21694","Otus scops","Podarcis tauricus"
"21695","Otus scops","Podarcis tiliguerta"
"21696","Otus scops","Podarcis vaucheri"
"21697","Otus scops","Podarcis waglerianus"
"21698","Otus scops","Psammodromus algirus"
"21699","Otus scops","Psammodromus hispanicus"
"21700","Otus scops","Darevskia chlorogaster"
"21701","Otus scops","Eremias persica"
"21702","Otus scops","Mesalina brevirostris"
"21703","Bubo bubo","Bufo bufo"
"21704","Bubo bubo","Epidalea calamita"
"21705","Bubo bubo","Bufo verrucosissimus"
"21706","Bubo bubo","Bufotes viridis"
"21707","Bubo bubo","Hyla arborea"
"21708","Bubo bubo","Hyla intermedia"
"21709","Bubo bubo","Hyla meridionalis"
"21710","Bubo bubo","Hyla sarda"
"21711","Bubo bubo","Hyla savignyi"
"21712","Bubo bubo","Pelobates cultripes"
"21713","Bubo bubo","Pelobates fuscus"
"21714","Bubo bubo","Pelobates syriacus"
"21715","Bubo bubo","Pelodytes caucasicus"
"21716","Bubo bubo","Pelodytes ibericus"
"21717","Bubo bubo","Pelodytes punctatus"
"21718","Bubo bubo","Rana arvalis"
"21719","Bubo bubo","Pelophylax bedriagae"
"21720","Bubo bubo","Pelophylax bergeri"
"21721","Bubo bubo","Pelophylax cerigensis"
"21722","Bubo bubo","Pelophylax cretensis"
"21723","Bubo bubo","Rana dalmatina"
"21724","Bubo bubo","Pelophylax epeiroticus"
"21725","Bubo bubo","Pelophylax lessonae"
"21726","Bubo bubo","Rana graeca"
"21727","Bubo bubo","Rana iberica"
"21728","Bubo bubo","Rana italica"
"21729","Bubo bubo","Pelophylax kurtmuelleri"
"21730","Bubo bubo","Rana latastei"
"21731","Bubo bubo","Rana macrocnemis"
"21732","Bubo bubo","Pelophylax perezi"
"21733","Bubo bubo","Rana pyrenaica"
"21734","Bubo bubo","Pelophylax ridibundus"
"21735","Bubo bubo","Pelophylax shqipericus"
"21736","Bubo bubo","Rana tavasensis"
"21737","Bubo bubo","Rana temporaria"
"21738","Bubo bubo","Pelophylax caralitanus"
"21739","Bubo bubo","Bufotes boulengeri"
"21740","Bubo bubo","Bufotes variabilis"
"21741","Bubo bubo","Tachybaptus ruficollis"
"21742","Bubo bubo","Podiceps cristatus"
"21743","Bubo bubo","Podiceps grisegena"
"21744","Bubo bubo","Podiceps auritus"
"21745","Bubo bubo","Podiceps nigricollis"
"21746","Bubo bubo","Phalacrocorax carbo"
"21747","Bubo bubo","Phalacrocorax aristotelis"
"21748","Bubo bubo","Phalacrocorax pygmaeus"
"21749","Bubo bubo","Ardea cinerea"
"21750","Bubo bubo","Ardea purpurea"
"21751","Bubo bubo","Ardea alba"
"21752","Bubo bubo","Egretta garzetta"
"21753","Bubo bubo","Ardeola ralloides"
"21754","Bubo bubo","Bubulcus ibis"
"21755","Bubo bubo","Nycticorax nycticorax"
"21756","Bubo bubo","Ixobrychus minutus"
"21757","Bubo bubo","Botaurus stellaris"
"21758","Bubo bubo","Branta leucopsis"
"21759","Bubo bubo","Branta bernicla"
"21760","Bubo bubo","Tadorna ferruginea"
"21761","Bubo bubo","Tadorna tadorna"
"21762","Bubo bubo","Anas penelope"
"21763","Bubo bubo","Anas strepera"
"21764","Bubo bubo","Anas crecca"
"21765","Bubo bubo","Anas platyrhynchos"
"21766","Bubo bubo","Anas acuta"
"21767","Bubo bubo","Anas querquedula"
"21768","Bubo bubo","Anas clypeata"
"21769","Bubo bubo","Marmaronetta angustirostris"
"21770","Bubo bubo","Netta rufina"
"21771","Bubo bubo","Aythya ferina"
"21772","Bubo bubo","Aythya nyroca"
"21773","Bubo bubo","Aythya fuligula"
"21774","Bubo bubo","Aythya marila"
"21775","Bubo bubo","Somateria mollissima"
"21776","Bubo bubo","Somateria spectabilis"
"21777","Bubo bubo","Polysticta stelleri"
"21778","Bubo bubo","Histrionicus histrionicus"
"21779","Bubo bubo","Clangula hyemalis"
"21780","Bubo bubo","Melanitta nigra"
"21781","Bubo bubo","Melanitta fusca"
"21782","Bubo bubo","Bucephala clangula"
"21783","Bubo bubo","Bucephala islandica"
"21784","Bubo bubo","Mergellus albellus"
"21785","Bubo bubo","Mergus serrator"
"21786","Bubo bubo","Mergus merganser"
"21787","Bubo bubo","Oxyura leucocephala"
"21788","Bubo bubo","Pandion haliaetus"
"21789","Bubo bubo","Pernis apivorus"
"21790","Bubo bubo","Elanus caeruleus"
"21791","Bubo bubo","Milvus milvus"
"21792","Bubo bubo","Milvus migrans"
"21793","Bubo bubo","Haliaeetus albicilla"
"21794","Bubo bubo","Gypaetus barbatus"
"21795","Bubo bubo","Neophron percnopterus"
"21796","Bubo bubo","Gyps fulvus"
"21797","Bubo bubo","Aegypius monachus"
"21798","Bubo bubo","Circaetus gallicus"
"21799","Bubo bubo","Circus aeruginosus"
"21800","Bubo bubo","Circus cyaneus"
"21801","Bubo bubo","Circus macrourus"
"21802","Bubo bubo","Circus pygargus"
"21803","Bubo bubo","Accipiter brevipes"
"21804","Bubo bubo","Accipiter nisus"
"21805","Bubo bubo","Accipiter gentilis"
"21806","Bubo bubo","Buteo buteo"
"21807","Bubo bubo","Buteo rufinus"
"21808","Bubo bubo","Buteo lagopus"
"21809","Bubo bubo","Aquila pomarina"
"21810","Bubo bubo","Aquila clanga"
"21811","Bubo bubo","Aquila nipalensis"
"21812","Bubo bubo","Aquila adalberti"
"21813","Bubo bubo","Aquila heliaca"
"21814","Bubo bubo","Aquila chrysaetos"
"21815","Bubo bubo","Aquila fasciata"
"21816","Bubo bubo","Hieraaetus pennatus"
"21817","Bubo bubo","Falco naumanni"
"21818","Bubo bubo","Falco tinnunculus"
"21819","Bubo bubo","Falco vespertinus"
"21820","Bubo bubo","Falco eleonorae"
"21821","Bubo bubo","Falco columbarius"
"21822","Bubo bubo","Falco subbuteo"
"21823","Bubo bubo","Falco biarmicus"
"21824","Bubo bubo","Falco cherrug"
"21825","Bubo bubo","Falco rusticolus"
"21826","Bubo bubo","Falco peregrinus"
"21827","Bubo bubo","Lagopus lagopus"
"21828","Bubo bubo","Lagopus muta"
"21829","Bubo bubo","Tetrao urogallus"
"21830","Bubo bubo","Lyrurus tetrix"
"21831","Bubo bubo","Lyrurus mlokosiewiczi"
"21832","Bubo bubo","Tetrastes bonasia"
"21833","Bubo bubo","Tetraogallus caucasicus"
"21834","Bubo bubo","Tetraogallus caspius"
"21835","Bubo bubo","Alectoris graeca"
"21836","Bubo bubo","Alectoris chukar"
"21837","Bubo bubo","Alectoris barbara"
"21838","Bubo bubo","Alectoris rufa"
"21839","Bubo bubo","Ammoperdix griseogularis"
"21840","Bubo bubo","Francolinus francolinus"
"21841","Bubo bubo","Perdix perdix"
"21842","Bubo bubo","Coturnix coturnix"
"21843","Bubo bubo","Phasianus colchicus"
"21844","Bubo bubo","Rallus aquaticus"
"21845","Bubo bubo","Crex crex"
"21846","Bubo bubo","Porphyrio porphyrio"
"21847","Bubo bubo","Gallinula chloropus"
"21848","Bubo bubo","Fulica cristata"
"21849","Bubo bubo","Fulica atra"
"21850","Bubo bubo","Tetrax tetrax"
"21851","Bubo bubo","Haematopus ostralegus"
"21852","Bubo bubo","Himantopus himantopus"
"21853","Bubo bubo","Recurvirostra avosetta"
"21854","Bubo bubo","Vanellus vanellus"
"21855","Bubo bubo","Vanellus spinosus"
"21856","Bubo bubo","Vanellus indicus"
"21857","Bubo bubo","Vanellus leucurus"
"21858","Bubo bubo","Pluvialis apricaria"
"21859","Bubo bubo","Pluvialis squatarola"
"21860","Bubo bubo","Charadrius hiaticula"
"21861","Bubo bubo","Charadrius dubius"
"21862","Bubo bubo","Charadrius alexandrinus"
"21863","Bubo bubo","Charadrius leschenaultii"
"21864","Bubo bubo","Charadrius asiaticus"
"21865","Bubo bubo","Charadrius morinellus"
"21866","Bubo bubo","Scolopax rusticola"
"21867","Bubo bubo","Lymnocryptes minimus"
"21868","Bubo bubo","Gallinago stenura"
"21869","Bubo bubo","Gallinago media"
"21870","Bubo bubo","Gallinago gallinago"
"21871","Bubo bubo","Limosa limosa"
"21872","Bubo bubo","Limosa lapponica"
"21873","Bubo bubo","Numenius phaeopus"
"21874","Bubo bubo","Numenius arquata"
"21875","Bubo bubo","Tringa erythropus"
"21876","Bubo bubo","Tringa totanus"
"21877","Bubo bubo","Tringa stagnatilis"
"21878","Bubo bubo","Tringa nebularia"
"21879","Bubo bubo","Tringa ochropus"
"21880","Bubo bubo","Tringa glareola"
"21881","Bubo bubo","Xenus cinereus"
"21882","Bubo bubo","Actitis hypoleucos"
"21883","Bubo bubo","Arenaria interpres"
"21884","Bubo bubo","Calidris canutus"
"21885","Bubo bubo","Calidris alba"
"21886","Bubo bubo","Calidris minuta"
"21887","Bubo bubo","Calidris temminckii"
"21888","Bubo bubo","Calidris melanotos"
"21889","Bubo bubo","Calidris alpina"
"21890","Bubo bubo","Calidris maritima"
"21891","Bubo bubo","Limicola falcinellus"
"21892","Bubo bubo","Philomachus pugnax"
"21893","Bubo bubo","Phalaropus lobatus"
"21894","Bubo bubo","Phalaropus fulicarius"
"21895","Bubo bubo","Larus canus"
"21896","Bubo bubo","Ichthyaetus audouinii"
"21897","Bubo bubo","Larus marinus"
"21898","Bubo bubo","Larus hyperboreus"
"21899","Bubo bubo","Larus glaucoides"
"21900","Bubo bubo","Larus argentatus"
"21901","Bubo bubo","Larus fuscus"
"21902","Bubo bubo","Larus cachinnans"
"21903","Bubo bubo","Larus armenicus"
"21904","Bubo bubo","Ichthyaetus ichthyaetus"
"21905","Bubo bubo","Chroicocephalus genei"
"21906","Bubo bubo","Ichthyaetus melanocephalus"
"21907","Bubo bubo","Hydrocoloeus minutus"
"21908","Bubo bubo","Pagophila eburnea"
"21909","Bubo bubo","Xema sabini"
"21910","Bubo bubo","Rissa tridactyla"
"21911","Bubo bubo","Gelochelidon nilotica"
"21912","Bubo bubo","Hydroprogne caspia"
"21913","Bubo bubo","Thalasseus bengalensis"
"21914","Bubo bubo","Thalasseus sandvicensis"
"21915","Bubo bubo","Sterna dougallii"
"21916","Bubo bubo","Sterna hirundo"
"21917","Bubo bubo","Sterna paradisaea"
"21918","Bubo bubo","Sternula albifrons"
"21919","Bubo bubo","Onychoprion fuscatus"
"21920","Bubo bubo","Chlidonias hybrida"
"21921","Bubo bubo","Chlidonias leucopterus"
"21922","Bubo bubo","Chlidonias niger"
"21923","Bubo bubo","Alle alle"
"21924","Bubo bubo","Uria aalge"
"21925","Bubo bubo","Uria lomvia"
"21926","Bubo bubo","Alca torda"
"21927","Bubo bubo","Cepphus grylle"
"21928","Bubo bubo","Fratercula arctica"
"21929","Bubo bubo","Columba livia"
"21930","Bubo bubo","Columba oenas"
"21931","Bubo bubo","Columba palumbus"
"21932","Bubo bubo","Columba trocaz"
"21933","Bubo bubo","Streptopelia turtur"
"21934","Bubo bubo","Streptopelia decaocto"
"21935","Bubo bubo","Spilopelia senegalensis"
"21936","Bubo bubo","Clamator glandarius"
"21937","Bubo bubo","Cuculus canorus"
"21938","Bubo bubo","Cuculus saturatus"
"21939","Bubo bubo","Tyto alba"
"21940","Bubo bubo","Otus brucei"
"21941","Bubo bubo","Otus scops"
"21942","Bubo bubo","Bubo bubo"
"21943","Bubo bubo","Bubo scandiacus"
"21944","Bubo bubo","Strix aluco"
"21945","Bubo bubo","Strix uralensis"
"21946","Bubo bubo","Strix nebulosa"
"21947","Bubo bubo","Surnia ulula"
"21948","Bubo bubo","Glaucidium passerinum"
"21949","Bubo bubo","Athene noctua"
"21950","Bubo bubo","Aegolius funereus"
"21951","Bubo bubo","Asio otus"
"21952","Bubo bubo","Asio flammeus"
"21953","Bubo bubo","Zoothera dauma"
"21954","Bubo bubo","Turdus torquatus"
"21955","Bubo bubo","Turdus merula"
"21956","Bubo bubo","Turdus ruficollis"
"21957","Bubo bubo","Turdus pilaris"
"21958","Bubo bubo","Turdus iliacus"
"21959","Bubo bubo","Turdus philomelos"
"21960","Bubo bubo","Turdus viscivorus"
"21961","Bubo bubo","Oriolus oriolus"
"21962","Bubo bubo","Perisoreus infaustus"
"21963","Bubo bubo","Garrulus glandarius"
"21964","Bubo bubo","Cyanopica cyanus"
"21965","Bubo bubo","Pica pica"
