"","Source","Target","species","auc","aucpr","aucprg","prevalence","mntd","fmpd"
"814","Arctic","Euro","Saiga tatarica",0.993821712268314,0.53125,-5.50661959399824,0.000441111601235112,5.85841924493689,0.312333161907238
"815","Arctic","Euro","Sciurus anomalus",0.987743491290504,0.27033367422459,0.868266437413313,0.00838112042346714,11.6724995043777,0.28084792977812
"816","Arctic","Euro","Sciurus vulgaris",0.917294973544974,0.163785217023501,0.965588215826542,0.011910013233348,11.6724995117718,0.245161839281453
"817","Arctic","Euro","Sicista armenica",0.880851821939284,0.197267066204376,0.879441444551549,0.0427878253198059,10.9374714853961,0.403467332859558
"818","Arctic","Euro","Sicista betulina",0.853084910013844,0.171761055609611,0.8344731152922,0.0441111601235112,10.9374714810942,0.366296916727702
"819","Arctic","Euro","Sicista caucasica",0.846691054206851,0.159423128389161,0.813231721016593,0.0427878253198059,10.9374714874031,0.41060269326438
"820","Arctic","Euro","Sicista kazbegica",0.876497695852535,0.199811962759758,0.873983166787254,0.0427878253198059,10.9374714800616,0.403470616259943
"821","Arctic","Euro","Sicista kluchorica",0.875709059812818,0.190367278810227,0.867273327143466,0.0427878253198059,10.9374714771862,0.403446149975736
"822","Arctic","Euro","Sicista severtzovi",0.856468240771533,0.159928182352941,0.815789014450759,0.0427878253198059,10.9374714797358,0.403325371838518
"823","Arctic","Euro","Sicista strandi",0.863946196280145,0.16586580140557,0.815640261886086,0.0436700485222761,10.9374714813451,0.375821070383008
"824","Arctic","Euro","Sicista subtilis",0.863904014766959,0.179096939777032,0.845049339728802,0.0441111601235112,10.937471479605,0.379572395835145
"825","Arctic","Euro","Sorex alpinus",0.876704529770613,0.299391467049626,0.90972423076857,0.0599911777679753,12.3031011494845,0.324100992806926
"826","Arctic","Euro","Sorex antinorii",0.865075225321127,0.250472099604705,0.887646082729298,0.0582267313630348,12.3031011407172,0.288748557384644
"827","Arctic","Euro","Sorex araneus",0.867610692416392,0.362796641388816,0.931163913905302,0.0635200705778562,12.3031011405875,0.379748903994376
"828","Arctic","Euro","Sorex caecutiens",0.857979507213598,0.283801554740392,0.902054198790467,0.0604322893692104,12.303101143088,0.296488644211756
"829","Arctic","Euro","Sorex coronatus",0.870087289759421,0.273995449842846,0.907697279763511,0.0582267313630348,12.3031011391894,0.32149044676547
"830","Arctic","Euro","Sorex granarius",0.859344617131502,0.251002744050264,0.883790862117082,0.0582267313630348,12.3031011401122,0.307244497459341
"831","Arctic","Euro","Sorex isodon",0.871979763629112,0.277364429193302,0.901313360671895,0.0591089545655051,12.3031011372778,0.305048613225007
"832","Arctic","Euro","Sorex minutissimus",0.682870703539975,0.230809300814414,0.876324930482745,0.0604322893692104,12.3031011381029,0.292507837477026
"833","Arctic","Euro","Sorex minutus",0.689460170951282,0.278407163863918,0.88559616186914,0.0639611821790913,12.3031011388526,0.292793285524159
"834","Arctic","Euro","Sorex raddei",0.853840851998796,0.23973893219119,0.873797236078287,0.0591089545655051,12.3031011397373,0.321425010037472
"835","Arctic","Euro","Sorex samniticus",0.851174327571506,0.250734909528579,0.881951807192194,0.05866784296427,12.3031011372546,0.312524030957474
"836","Arctic","Euro","Sorex satunini",0.851729398016947,0.242351903227438,0.868813821833389,0.0591089545655051,12.3031011403234,0.320063800529433
"837","Arctic","Euro","Sorex tundrensis",0.866039003295758,0.304475793408879,0.914957841473627,0.0591089545655051,12.3031011390929,0.38972819319112
"838","Arctic","Euro","Sorex volnuchini",0.847380537537348,0.237006049966605,0.871509389774042,0.0591089545655051,12.3031011389269,0.326816796413106
"839","Arctic","Euro","Spalax arenarius",0.957964601769911,0.21092498421871,0.981332564326798,0.00308778120864579,10.3730054835791,0.406661234039323
"840","Arctic","Euro","Spalax ehrenbergi",0.749280655157149,0.136987711932637,-1.51239126979637,0.0035288928098809,10.3730054838958,0.356270110783618
"841","Arctic","Euro","Spalax giganteus",0.970425343376163,0.215142546524699,0.982049531300223,0.00441111601235112,10.3730054918336,0.36428741498369
"842","Arctic","Euro","Spalax graecus",0.975293271359008,0.189926681319764,0.964771726199549,0.0035288928098809,10.3730054853351,0.367874098714536
"843","Arctic","Euro","Spalax leucodon",0.968015521064302,0.136788048552754,0.820131710854601,0.00529333921482135,10.3730054824714,0.282681529959121
"844","Arctic","Euro","Spalax microphthalmus",0.972074598956796,0.173458417208122,0.964187613834573,0.00397000441111601,10.373005479538,0.406392487690117
"845","Arctic","Euro","Spalax nehringi",0.968753075484696,0.166810027589844,0.374548199339952,0.00397000441111601,10.3730054813324,0.3713264648307
"846","Arctic","Euro","Spalax uralensis",0.965795303500222,0.229879394921416,0.835160549683271,0.00441111601235112,10.3730054841708,0.383564716185433
"847","Arctic","Euro","Spalax zemni",0.968710493046776,0.16990997142482,0.97514363475779,0.00308778120864579,10.3730054841427,0.405755938021386
"848","Arctic","Euro","Spermophilus citellus",0.91177183289716,0.277837562202477,0.941411525570755,0.0419056021173357,11.6724995140637,0.275244429094265
"849","Arctic","Euro","Spermophilus fulvus",0.905582046587226,0.250505917173784,0.932363582637134,0.0414644905161006,11.6724995143268,0.281756465043934
"850","Arctic","Euro","Spermophilus major",0.907076461769115,0.253246743752893,0.936379606157773,0.0405822673136303,11.6724995141408,0.326976617436233
"851","Arctic","Euro","Spermophilus pygmaeus",0.831566831443249,0.203556892062443,0.900965944340427,0.0419056021173357,11.6724995139506,0.28991583293815
"852","Arctic","Euro","Spermophilus suslicus",0.911886320246115,0.255111607719305,0.929102655200653,0.0410233789148655,11.6724995154592,0.295377277829453
"853","Arctic","Euro","Spermophilus taurensis",0.90095952023988,0.244504004323963,0.929381786054635,0.0405822673136303,11.6724995142815,0.288896907771094
"854","Arctic","Euro","Spermophilus xanthoprymnus",0.888278877447053,0.227863496444268,0.92155653766857,0.0410233789148655,11.6724995172992,0.268576120445758
"855","Arctic","Euro","Stylodipus telum",0.883069410336749,0.200297813661936,0.859394048449111,0.043228936921041,10.9374714984186,0.416330776253186
"856","Arctic","Euro","Suncus etruscus",0.813636461103011,0.205565313221079,0.827128365678251,0.0577856197617997,12.3031011374473,0.3059557731471
"857","Arctic","Euro","Sus scrofa",0.591817768183006,0.175719141238814,-0.261267523256725,0.140273489192766,10.455710581818,0.422102344088797
"858","Arctic","Euro","Tadarida teniotis",0.853448275862069,0.525999185999186,0.999532723907181,0.00220555800617556,11.8798459527211,0.31113543729549
"859","Arctic","Euro","Talpa caeca",0.90088975175282,0.323248698162377,0.970925621835944,0.0216144684605205,12.303101078237,0.186459451733301
"860","Arctic","Euro","Talpa caucasica",0.876955146635998,0.303021961575223,0.942010580027413,0.0207322452580503,12.3031010812972,0.286435663266488
"861","Arctic","Euro","Talpa davidiana",0.882413264328158,0.307722262222947,0.962590667135305,0.0207322452580503,12.3031010742295,0.29179663038121
"862","Arctic","Euro","Talpa europaea",0.859287382181998,0.316289054062239,0.94551795312958,0.023378914865461,12.3031010754445,0.197966246670566
"863","Arctic","Euro","Talpa levantis",0.882734330074756,0.314367950266155,0.956657392363661,0.0207322452580503,12.3031010704072,0.276740169098797
"864","Arctic","Euro","Talpa occidentalis",0.902065206520652,0.297992300094965,0.971192453985405,0.0198500220555801,12.3031010755775,0.17764663213973
"865","Arctic","Euro","Talpa romana",0.883328802074619,0.34182902813547,0.990415570592479,0.0189677988531098,12.3031010767539,0.183526726183127
"866","Arctic","Euro","Talpa stankovici",0.888206823845122,0.285869483477192,0.953240435555018,0.0207322452580503,12.3031010746173,0.193965022737607
"867","Arctic","Euro","Tamias sibiricus",0.557047909166436,0.0505597117269915,0.46171674914715,0.0304367004852228,11.6724995194265,0.251649499147764
"868","Arctic","Euro","Tatera indica",0.906918946227622,0.270529372155558,0.8822351708212,0.0502867225408028,9.7465859348036,0.357963456392963
"869","Arctic","Euro","Ursus arctos",0.808566208635685,0.163945158044803,0.858055054216225,0.0476400529333922,1.19258725415795,0.337029230420612
"870","Arctic","Euro","Ursus maritimus",0.861536728255971,0.0846848184126536,0.56802893115012,0.0211733568592854,0,0.258438772841141
"871","Arctic","Euro","Vespertilio murinus",0.985972775564409,0.183844628252835,-0.00722356401755114,0.0035288928098809,11.879845952999,0.307239307539941
"872","Arctic","Euro","Vormela peregusna",0.86079364644333,0.533918040121223,0.877340029698789,0.150419056021173,4.64133832254311,0.289764248068645
"873","Arctic","Euro","Vulpes corsac",0.836829208527322,0.317145360976316,0.754908825075988,0.116894574327305,2.23534033735839,0.380039055511069
"874","Arctic","Euro","Vulpes lagopus",0.827599270202468,0.21060315193212,0.616884527652147,0.0838112042346714,0,0.234091011207123
"875","Arctic","Euro","Vulpes vulpes",0.898744035446489,0.77277740259062,0.815097327607876,0.35288928098809,0,0.367399197026366
"876","Arctic","Euro","Ablepharus bivittatus",0.55540285691357,0.0419919828987312,0.335751706045015,0.0299955888839877,16.4006008703841,0.192302592723614
"877","Arctic","Euro","Ablepharus budaki",0.508349148179657,0.0407801545639777,-0.670615054386177,0.0370533745037495,16.4006008702763,0.206177985366031
"878","Arctic","Euro","Ablepharus chernovi",0.496376772523858,0.0399175936484392,-1.31287721852783,0.0374944861049846,16.4006008806988,0.203288136365949
"879","Arctic","Euro","Ablepharus kitaibelii",0.622650563433439,0.0559847883945885,0.382734685680037,0.0374944861049846,16.4006008691618,0.213927107243672
"880","Arctic","Euro","Ablepharus pannonicus",0.621370032889416,0.0590246435128582,0.524935605515537,0.0374944861049846,16.4006008626139,0.201059244194795
"881","Arctic","Euro","Acanthodactylus boskianus",0.761353104726599,0.152461562700319,0.829111763469217,0.0480811645346273,16.4006005905769,0.196642023633883
"882","Arctic","Euro","Acanthodactylus erythrurus",0.814152162637849,0.202049541816242,0.87495465044579,0.0480811645346273,16.4006005831303,0.217803114125786
"883","Arctic","Euro","Acanthodactylus grandis",0.770204676440295,0.0876500749956535,0.806543079478213,0.0180855756506396,16.4006005905353,0.209818597956945
"884","Arctic","Euro","Acanthodactylus harranensis",0.719447352921929,0.0855794044273532,0.701231245075192,0.0370533745037495,16.4006005927603,0.172980076450925
"885","Arctic","Euro","Acanthodactylus schreiberi",0.763665865891179,0.17022461664791,0.840952723095255,0.0485222761358624,16.4006005886235,0.215605928335207
"886","Arctic","Euro","Algyroides fitzingeri",0.501314697496323,0.0800167591437766,0.231569195307481,0.0498456109395677,16.4006006013776,0.20335966386714
"887","Arctic","Euro","Algyroides marchi",0.465614497826641,0.0843613599564124,0.0828939210544664,0.0498456109395677,16.4006006013776,0.209595271994534
"888","Arctic","Euro","Algyroides moreoticus",0.496370974206063,0.0806600274466278,0.162444709767706,0.051168945743273,16.4006005951161,0.20024116094631
"889","Arctic","Euro","Algyroides nigropunctatus",0.737577950912968,0.16265424783747,0.827425591020226,0.051168945743273,16.4006005951161,0.216389847438597
"890","Arctic","Euro","Alsophylax pipiens",0.555464506461884,0.0552463771345291,0.465711206417732,0.00838112042346714,16.4006007444358,0.330895788646714
"891","Arctic","Euro","Anatololacerta anatolica",0.574961240310077,0.111553034000185,0.680246571887684,0.0516100573445082,16.400600593206,0.209862854012532
"892","Arctic","Euro","Anatololacerta danfordi",0.602424293432084,0.116925748454105,0.720541810023,0.051168945743273,16.4006005931504,0.189707482127989
"893","Arctic","Euro","Anguis cephallonica",0.650976418570376,0.0842564135616497,0.822139239936527,0.0260255844728716,16.4006009789013,0.195420667223399
"894","Arctic","Euro","Anguis fragilis",0.571830598212508,0.100687365858925,0.796166222923534,0.0344067048963388,16.4006009776491,0.231540257814349
"895","Arctic","Euro","Apathya cappadocica",0.655197773802425,0.133289999535783,0.777745373959705,0.0516100573445082,16.4006005922361,0.211333029998456
"896","Arctic","Euro","Archaeolacerta bedriagae",0.758880938183264,0.203221129596561,0.886625878225396,0.0516100573445082,16.4006005846709,0.287690921043135
"897","Arctic","Euro","Asaccus elisae",0.591098520322158,0.0480710432105757,0.618977844182895,0.00838112042346714,16.4006006926729,0.297354389019857
"898","Arctic","Euro","Blanus cinereus",0.533829342013485,0.0401880076914924,0.482744013449089,0.0101455668284076,16.4006010127783,0.268837901866142
"899","Arctic","Euro","Blanus strauchi",0.51178412132025,0.0316974869640871,0.0840233146382169,0.0110277900308778,16.4006010127783,0.222821806196254
"900","Arctic","Euro","Chalcides bedriagai",0.714122390649722,0.0989154745224206,0.7499425587316,0.0397000441111601,16.4006007051035,0.174723666994998
"901","Arctic","Euro","Chalcides chalcides",0.77406216505895,0.12043613497729,0.81493370332435,0.0397000441111601,16.4006007025067,0.17465258162653
"902","Arctic","Euro","Chalcides ocellatus",0.669570214892554,0.0962115918974389,0.775636630294457,0.0405822673136303,16.400600706597,0.253933445452434
"903","Arctic","Euro","Chalcides sexlineatus",0.723277984062748,0.0944491276766237,0.723583263897114,0.0388178209086899,16.4006007028975,0.182298164420505
"904","Arctic","Euro","Chalcides striatus",0.755696713046985,0.103778144392633,0.828521129552853,0.0277900308778121,16.4006007050792,0.173965325027429
"905","Arctic","Euro","Chalcides viridanus",0.720623513705203,0.0981202458723096,0.766084087686152,0.0388178209086899,16.4006007033203,0.261679365212502
"906","Arctic","Euro","Chamaeleo africanus",0.819214415873659,0.0885480518068288,0.603898001781685,0.00970445522717247,16.400600697403,0.327667462197304
"907","Arctic","Euro","Chamaeleo chamaeleon",0.839987851791861,0.0672311363052571,0.813364529829869,0.00970445522717247,16.4006006948854,0.284484796442194
"908","Arctic","Euro","Coronella austriaca",0.727509620595744,0.219671554905644,0.430835911688468,0.131451257168064,16.4006009035581,0.185899846812248
"909","Arctic","Euro","Coronella girondica",0.792185311581481,0.292797694083413,0.669910175166871,0.13718570798412,16.4006009000055,0.27519681219654
"910","Arctic","Euro","Cyrtopodion scabrum",0.584543747838545,0.0495835166763535,0.329746248511763,0.00794000882223202,16.4006007415562,0.317739290929417
"911","Arctic","Euro","Dalmatolacerta oxycephala",0.664234675649467,0.149416356039109,0.870643461734013,0.0397000441111601,16.4006005814866,0.215818574631766
"912","Arctic","Euro","Darevskia alpina",0.648173325382628,0.135255172036162,0.803356041823225,0.0516100573445082,16.4006006000484,0.208726554037116
"913","Arctic","Euro","Darevskia armeniaca",0.571552791601928,0.111854647645826,0.679462212978084,0.0520511689457433,16.4006005920333,0.212414158236189
"914","Arctic","Euro","Darevskia bendimahiensis",0.542487242785371,0.104886492272237,0.581980480833722,0.0520511689457433,16.400600598527,0.227018961632684
"915","Arctic","Euro","Darevskia brauneri",0.567732061220433,0.10581511772106,0.660624826474539,0.0516100573445082,16.4006006020371,0.191577726027123
"916","Arctic","Euro","Darevskia caucasica",0.722436923756418,0.164911239096859,0.838896921009826,0.0520511689457433,16.4006005948698,0.212397048276782
"917","Arctic","Euro","Darevskia chlorogaster",0.553136657964682,0.108927912910874,0.66323235954586,0.0520511689457433,16.4006005944099,0.222978518287777
"918","Arctic","Euro","Darevskia clarkorum",0.566255217650567,0.115098615569422,0.672625384000609,0.0516100573445082,16.4006005916685,0.278585946013408
"919","Arctic","Euro","Darevskia daghestanica",0.549114290446483,0.0976717969686997,0.614248274794403,0.0520511689457433,16.4006005955184,0.221597527213381
"920","Arctic","Euro","Darevskia dahli",0.617390035570348,0.125854960740005,0.75714550404775,0.0520511689457433,16.4006005962998,0.197059715644137
"921","Arctic","Euro","Darevskia derjugini",0.587750707857813,0.125271690935803,0.720086029111273,0.0520511689457433,16.400600594282,0.187533656109049
"922","Arctic","Euro","Darevskia dryada",0.618966408268734,0.123478149270688,0.760846631176283,0.0516100573445082,16.4006005995186,0.208709214076085
"923","Arctic","Euro","Darevskia lindholmi",0.76285288318184,0.196577417951788,0.873985058402953,0.051168945743273,16.4006006009215,0.200734731362456
"924","Arctic","Euro","Darevskia mixta",0.606356129378268,0.122087605982587,0.726255355411327,0.0520511689457433,16.4006005920333,0.210623613093416
"925","Arctic","Euro","Darevskia parvula",0.551235892137455,0.103567185361225,0.604999797354426,0.0520511689457433,16.4006006028696,0.202347898547053
"926","Arctic","Euro","Darevskia portschinskii",0.54260751946116,0.0926669474601013,0.519687896721256,0.0520511689457433,16.4006006011999,0.234714617803672
"927","Arctic","Euro","Darevskia praticola",0.55437688794946,0.102705186187749,0.583424139306308,0.0520511689457433,16.4006005988288,0.197344309811906
"928","Arctic","Euro","Darevskia raddei",0.63969445780852,0.126041252977009,0.763186666229785,0.0520511689457433,16.4006005983829,0.212561632207989
"929","Arctic","Euro","Darevskia rostombekowi",0.520354362691358,0.0915023649995322,0.528444298211027,0.0520511689457433,16.4006005953974,0.230897443296081
"930","Arctic","Euro","Darevskia rudis",0.703736858294359,0.171609104336696,0.860182425014383,0.0520511689457433,16.4006005985793,0.282044020346078
"931","Arctic","Euro","Darevskia sapphirina",0.53809024299832,0.102285906692538,0.594866398207343,0.0520511689457433,16.4006005985807,0.227445271191685
"932","Arctic","Euro","Darevskia saxicola",0.609530644919592,0.135082198139766,0.765921941830021,0.0520511689457433,16.4006006014497,0.324820905798095
"933","Arctic","Euro","Darevskia unisexualis",0.518071077600145,0.0948688174854943,0.48584602630135,0.0520511689457433,16.4006005991302,0.240947335120405
"934","Arctic","Euro","Darevskia uzzelli",0.551143219944633,0.110487216680173,0.606903460543044,0.0520511689457433,16.4006005995042,0.219879637805031
"935","Arctic","Euro","Darevskia valentini",0.706714198957339,0.164463358895223,0.837737346016264,0.0520511689457433,16.4006005987091,0.210764966294016
"936","Arctic","Euro","Dinarolacerta montenegrina",0.701460942158617,0.154137504499559,0.817922015661921,0.0516100573445082,16.40060058749,0.205626466386699
"937","Arctic","Euro","Dinarolacerta mosorensis",0.589827072152654,0.116083046492231,0.700332269393831,0.0516100573445082,16.40060058749,0.19718308272439
"938","Arctic","Euro","Dolichophis caspius",0.782955996255,0.308344021132945,0.580563057199333,0.164093515659462,16.4006008922388,0.192898173551227
"939","Arctic","Euro","Dolichophis jugularis",0.739074743821579,0.264873940102597,0.462758199597971,0.163652404058227,16.4006008914344,0.181441891685232
"940","Arctic","Euro","Dolichophis schmidti",0.759332709166738,0.2813312842417,0.495511826670053,0.164093515659462,16.4006008922388,0.20071626784576
"941","Arctic","Euro","Eirenis aurolineatus",0.785029737142153,0.0691383310571593,0.786459056658423,0.0127922364358183,16.4006008886494,0.265588324378801
"942","Arctic","Euro","Eirenis barani",0.777464484915719,0.0721124028639313,0.781100520207377,0.0127922364358183,16.400600890399,0.265358913437022
"943","Arctic","Euro","Eirenis coronella",0.652961387938738,0.0428878482412582,0.693335692241438,0.0127922364358183,16.400600886826,0.18478345626289
"944","Arctic","Euro","Eirenis coronelloides",0.698815136667591,0.0484300682047149,0.781864102726439,0.0127922364358183,16.4006008880917,0.187304511612843
"945","Arctic","Euro","Eirenis decemlineatus",0.775530800283504,0.0728360628075057,0.922222648412724,0.0127922364358183,16.4006008879655,0.182054728884902
"946","Arctic","Euro","Eirenis eiselti",0.712799880792728,0.0604988379052983,0.715299000376225,0.0132333480370534,16.4006008903667,0.267605454332749
"947","Arctic","Euro","Eirenis hakkariensis",0.719638840097377,0.0957177733935625,0.78681456051104,0.0127922364358183,16.4006008910874,0.183356666235594
"948","Arctic","Euro","Eirenis levantinus",0.78389956787364,0.0724831090243347,0.748500435468512,0.0132333480370534,16.400600889907,0.265984041974283
"949","Arctic","Euro","Eirenis lineomaculatus",0.640016390999851,0.0448133978127279,0.571797253509015,0.0132333480370534,16.4006008911028,0.274304678188385
"950","Arctic","Euro","Eirenis medus",0.664357025778572,0.0481434522277166,0.745833397913501,0.0132333480370534,16.400600888179,0.18478345626289
"951","Arctic","Euro","Eirenis modestus",0.83648487557741,0.0857153587314678,0.769567461804256,0.0132333480370534,16.400600887015,0.263220027607505
"952","Arctic","Euro","Eirenis persicus",0.917951188182402,0.187738839406,0.994860589364393,0.00794000882223202,16.4006008926174,0.184067915218004
"953","Arctic","Euro","Eirenis punctatolineatus",0.824102220235434,0.090128844165659,0.904468338452211,0.0132333480370534,16.4006008898535,0.28402576290442
"954","Arctic","Euro","Eirenis rothii",0.596356727760393,0.0430575068132117,0.44623386441588,0.0132333480370534,16.4006008890539,0.298258695781604
"955","Arctic","Euro","Eirenis thospitis",0.757785724929221,0.0707006745166209,0.698824721054535,0.0132333480370534,16.4006008877476,0.265643375018033
"956","Arctic","Euro","Elaphe dione",0.787296615250674,0.42343175656978,0.592038545968347,0.254080282311425,16.4006009059477,0.195136634932821
"957","Arctic","Euro","Elaphe quatuorlineata",0.82016313093715,0.435213170925135,0.649577011626799,0.225408028231142,16.4006009052942,0.201534106701852
"958","Arctic","Euro","Elaphe sauromates",0.775273214921652,0.37735401130043,0.553064104871064,0.225849139832378,16.4006009052942,0.205251932034148
"959","Arctic","Euro","Emys orbicularis",0.640073033261888,0.0426458964532941,-0.546715901318546,0.0251433612704014,16.5232110210141,0.225691910199934
"960","Arctic","Euro","Emys trinacris",0.68064221640073,0.0461357957841142,-0.45480089304265,0.0251433612704014,16.5232110210141,0.203996598578838
"961","Arctic","Euro","Eremias arguta",0.781256932975078,0.210870572655861,0.90213382405743,0.0498456109395677,16.4006005896223,0.185346109978723
"962","Arctic","Euro","Eremias intermedia",0.565050364563578,0.113275152088147,0.681884136112921,0.0485222761358624,16.4006005782139,0.224108414889689
"963","Arctic","Euro","Eremias persica",0.709344548630263,0.186219710214952,0.887931477253944,0.0489633877370975,16.4006005832615,0.171949904818214
"964","Arctic","Euro","Eremias pleskei",0.531310067024353,0.103232134042384,0.660570329414143,0.0489633877370975,16.4006005842258,0.322783426600265
"965","Arctic","Euro","Eremias scripta",0.576704023132595,0.114601147921625,0.715743832729892,0.0489633877370975,16.4006005829817,0.20876791475888
"966","Arctic","Euro","Eremias strauchi",0.651306222734794,0.150071695972866,0.835740287641225,0.0489633877370975,16.4006005825461,0.275702273520655
"967","Arctic","Euro","Eremias suphani",0.490585669157098,0.0980080010410549,0.465765634182832,0.0489633877370975,16.4006005855071,0.237110517997415
"968","Arctic","Euro","Eryx jaculus",0.819102059925094,0.2865150721007,0.712214032381779,0.117776797529775,16.4006009822374,0.28047181050294
"969","Arctic","Euro","Eryx miliaris",0.816923759470343,0.146648529232608,0.869305620531198,0.00573445081605646,16.400600981237,0.284866483297626
"970","Arctic","Euro","Eublepharis angramainyu",0.642520132404525,0.0831023394057784,0.801660086684303,0.00794000882223202,16.4006007155033,0.301649990296355
"971","Arctic","Euro","Euleptes europaea",0.376156862745098,0.0350755291406964,-2.97976064375388,0.00749889722099691,16.4006005935187,0.324398209337084
"972","Arctic","Euro","Eumeces schneiderii",0.726923491669812,0.103888715430382,0.770060683439224,0.0374944861049846,16.4006007024858,0.26994762860888
"973","Arctic","Euro","Gallotia atlantica",0.556850880453788,0.0545837317316348,0.00973286239839517,0.0291133656815174,16.4006008535616,0.271168985035541
"974","Arctic","Euro","Gallotia auaritae",0.490568015091176,0.0501276573878793,0.497272626703588,0.0286722540802823,16.4006008636056,0.262649274144985
"975","Arctic","Euro","Gallotia bravoana",0.655494059174205,0.0600285773229429,0.585338877016114,0.0291133656815174,16.4006008637676,0.269884261951503
"976","Arctic","Euro","Gallotia caesaris",0.659225145594977,0.0490924915120544,0.262737648953576,0.0291133656815174,16.4006008667354,0.265061373138342
"977","Arctic","Euro","Gallotia galloti",0.706462656326417,0.0562924379013156,0.348353307292503,0.0286722540802823,16.4006008661959,0.245168497736421
"978","Arctic","Euro","Gallotia intermedia",0.67730035631943,0.0641758326383169,0.591628794934496,0.0286722540802823,16.4006008629208,0.29049879323365
"979","Arctic","Euro","Gallotia simonyi",0.635706221689865,0.0648072008396812,0.722307935254255,0.0291133656815174,16.4006008635025,0.26810285164322
"980","Arctic","Euro","Gallotia stehlini",0.771133644486666,0.0802070383069974,0.691410238491822,0.0291133656815174,16.4006008691019,0.262072564877777
"981","Arctic","Euro","Gloydius intermedius",0.726792130025663,0.130025579781131,0.350170692049804,0.0736656374062638,16.4006009069661,0.186520419004561
"982","Arctic","Euro","Hellenolacerta graeca",0.7910439226759,0.207344561108601,0.868700380651041,0.0520511689457433,16.4006005814866,0.208907450275182
"983","Arctic","Euro","Hemidactylus turcicus",0.484278422925642,0.0374108749477277,0.415299545999576,0.00838112042346714,16.4006007392997,0.316740896132677
"984","Arctic","Euro","Hemorrhois algirus",0.748130726394143,0.352988609003826,0.503478287735429,0.224966916629907,16.4006008903144,0.266033940118245
"985","Arctic","Euro","Hemorrhois hippocrepis",0.812850664984248,0.444878061501118,0.654666317590535,0.243934715483017,16.4006008903144,0.198195053905064
"986","Arctic","Euro","Hemorrhois nummifer",0.768612128483624,0.389699014253593,0.540599825515884,0.244816938685487,16.4006008901129,0.186007158141463
"987","Arctic","Euro","Hemorrhois ravergieri",0.818615793599699,0.432889936810707,0.640765608768261,0.231142479047199,16.4006008901129,0.209793834541787
"988","Arctic","Euro","Heremites auratus",0.751968675697489,0.0983929677960126,0.734267530716063,0.0370533745037495,16.4006008053439,0.171140406609833
"989","Arctic","Euro","Heremites septemtaeniatus",0.813837445193377,0.120641312500645,0.712062320388481,0.0370533745037495,16.4006008023838,0.181407986950228
"990","Arctic","Euro","Heremites vittatus",0.81560161856772,0.124108940952494,0.750755092547775,0.0370533745037495,16.4006008053439,0.184527090402918
"991","Arctic","Euro","Hierophis cypriensis",0.688664494687811,0.108794990717747,0.451617023726323,0.0635200705778562,16.4006008912963,0.21054791985091
"992","Arctic","Euro","Hierophis gemonensis",0.809311922314722,0.440873924153504,0.657711115212984,0.233348037053375,16.4006008904936,0.271398020140044
"993","Arctic","Euro","Hierophis viridiflavus",0.846646863461023,0.504630431761074,0.714797672158877,0.252315835906484,16.4006008912963,0.188891108903227
"994","Arctic","Euro","Iberolacerta aranica",0.58197348392236,0.115333511264939,0.679220668287032,0.0520511689457433,16.4006005986439,0.207732077051564
"995","Arctic","Euro","Iberolacerta aurelioi",0.458549897074714,0.0773307373209779,0.1077608324644,0.0520511689457433,16.4006005996888,0.213313891561147
"996","Arctic","Euro","Iberolacerta bonnali",0.580764801918117,0.114162864440673,0.671861831603776,0.0520511689457433,16.4006005986439,0.21030905869155
"997","Arctic","Euro","Iberolacerta cyreni",0.755473574622805,0.217991091657176,0.890480947748678,0.0520511689457433,16.400600595599,0.19149484419974
"998","Arctic","Euro","Iberolacerta galani",0.650134867616787,0.145474165992401,0.817057062506004,0.0520511689457433,16.4006005954633,0.233528594446232
"999","Arctic","Euro","Iberolacerta horvathi",0.612635557016102,0.127920422964804,0.727450359201692,0.0524922805469784,16.4006006105159,0.205802383547615
"1000","Arctic","Euro","Iberolacerta martinezricai",0.555940484734721,0.114057271524896,0.67936465577563,0.0520511689457433,16.4006005954633,0.301265221212643
"1001","Arctic","Euro","Iberolacerta monticola",0.600951565962884,0.128549935108453,0.76321642476406,0.0520511689457433,16.400600595599,0.192205011538365
"1002","Arctic","Euro","Iranolacerta brandtii",0.688926408942711,0.167536824047329,0.83290575619715,0.0529333921482135,16.4006006006733,0.211595365525369
"1003","Arctic","Euro","Lacerta agilis",0.609139339836579,0.170093890852505,0.816753906506947,0.0573445081605646,16.4006006025609,0.179395254721317
"1004","Arctic","Euro","Lacerta bilineata",0.717985180197341,0.265036767515802,0.499339165987299,0.15615350683723,16.4006006083062,0.183586682985796
"1005","Arctic","Euro","Lacerta media",0.760245640288748,0.26981182635635,0.926220425047594,0.0480811645346273,16.4006006066824,0.1909894316158
"1006","Arctic","Euro","Lacerta pamphylica",0.733514315612509,0.23452504682714,0.918761110344215,0.0476400529333922,16.400600607817,0.187297856389399
"1007","Arctic","Euro","Lacerta schreiberi",0.721837574850299,0.177663836702366,0.923446874753248,0.0423467137185708,16.4006006050537,0.182814146071911
"1008","Arctic","Euro","Lacerta strigata",0.760311653760274,0.275257240954825,0.941170645742936,0.0427878253198059,16.4006006030017,0.18383483560393
"1009","Arctic","Euro","Lacerta trilineata",0.77287714446221,0.335111963362275,0.632344597004745,0.161005734450816,16.4006006084073,0.26810285164322
